IL BORRO IL BORRO IGT TOSCANA 2010 750ml  ,MEBLD-1_07,MEBLD-C-1_07,C,Italy>TOSCANA>TOSCANA>,Merlot_0.5/Cabernet_0.35/Syrah_0.1/PetitVerdot_0.05,勃罗家族托斯卡纳红葡萄酒,IL BORRO IL BORRO IGT TOSCANA 2010 750ml  ,Red Wine,2010,14.00%,干型,,,,,
Livio Felluga Vertigo,MEBLD-1_08,MEBLD-C-1_08,C,Italy>VeneziaGiuliaIGT>,Merlot_0.7/CabernetSauvignon_0.3/_,"丽斐迷魂记, 威尼西亚IGT",Livio Felluga Vertigo,Red Wine,2012,13.00%,,,,,,
"Ricasoli Casalferro Merlot, ",MEBLD-1_09,MEBLD-C-1_09,C,Italy>TOSCANA>TocanaIGT>,merlot_/_/_,"瑞卡索卡萨菲洛梅洛, 托斯卡纳IGT","Ricasoli Casalferro Merlot, ",Red Wine,2008,14.00%,,,,,,
Chateau Franc Perat Reserve Rouge,ME-FR-1_01,ME-FR-A-1_01,A,France>Bordeaux>EntreDeuxMers>,Merlot_0.85/CabernetSauvignon_0.15/_,蒙佩奇弗朗系列珍藏波尔多干红葡萄酒,Chateau Franc Perat Reserve Rouge,Red Wine,2011,13.00%,0.9,,,,,
MALESAN VDF Merlot ,ME-FR-1_02,ME-FR-A-1_02,A,France>Bordeaux>,Merlot_1/_/_,马利尚美乐红葡萄酒,MALESAN VDF Merlot ,Red Wine,2013,12.50%,,,,,,
CHATEAU CANTILLAC AOC Bordeaux Rouge,ME-FR-1_03,ME-FR-A-1_03,A,France>Bordeaux>,Merlot_1/_/_,坎亚酒庄波尔多干红葡萄酒,CHATEAU CANTILLAC AOC Bordeaux Rouge,Red Wine,2012,13.00%,,,,,,
Chateau Clos Bourbon,ME-FR-1_04,ME-FR-A-1_04,A,France>PremièresCôtesdeBordeaux>,Merlot_0.9/CabernetSauvignon_0.1/_,克劳波本庄园干红葡萄酒,Chateau Clos Bourbon,Red Wine,2011,12.50%,,,,,,
"Chateau La Pierriere, Cotes de Castillon AOC",ME-FR-1_05,ME-FR-A-1_05,A,France>Bordeaux>Castillon>,"Merlot_0.85/CabernetFranc_0.15/Cabernet_
Sauvignon_0.05",拉比亚庄园红葡萄酒 ,"Chateau La Pierriere, Cotes de Castillon AOC",Red Wine,2013,14.00%,>1,,,,,
"Vina Casablanca, Cefiro Merlot",ME-FR-1_07,ME-FR-A-1_07,A,Chile>MaipoValley>,Merlot_1/_/_,卡萨布兰卡酒庄，天逸珍藏系列 梅洛红,"Vina Casablanca, Cefiro Merlot",Red Wine,2013,13.50%,,,,,,
Chateau Des Rocs       ,ME-FR-1_08,ME-FR-A-1_08,A,France>CastillonCotesdeBordeaux>,Merlot_0.9/CabernetFranc_0.1/_,罗克庄园干红葡萄酒,Chateau Des Rocs       ,Red Wine,2012,13.50%,,,,,,
Ch Saint martin  – Bordeaux Superieur 2012,ME-FR-2_01,ME-FR-B-2_01,B,France>Bordeaux>,Merlot_0.8/CabernetSauvignon_0.1/Malbec_0.1,马丁庄园超级波尔多干红葡萄酒 2012,Ch Saint martin  – Bordeaux Superieur 2012,Red Wine,2012,13.00%,dry,,,,,
château du parc ,ME-FR-2_02,ME-FR-B-2_02,B,France>Bordeaux>Haut>,Merlot_0.86/CabernetSauvignon_0.07/Malbec_0.07,双匙·花园古堡红葡萄酒,château du parc ,Red Wine,2012,13.00%,1.9,,,,,
"Clos Gerbaud, AOP Saint Emilion",ME-FR-2_03,ME-FR-B-2_03,B,France>Bordeaux>SaintEmilion>,Merlot0.85/CabernetSauvignon_0.15/_,捷尔波庄园红，圣爱美浓,"Clos Gerbaud, AOP Saint Emilion",Red Wine,2013,12.50%,,,,,,
Chateau La Tour de Segur ,ME-FR-2_04,ME-FR-B-2_04,B,France>Bordeaux>AOCLussacSaintEmilion>,Merlot_0.91/CabernetFranc_0.06/CabernetSauvignon_0.03,拉图赛歌,Chateau La Tour de Segur ,Red Wine,2012,,,,,,,
ABSOLU MAISON IMPERIALE,ME-FR-2_05,ME-FR-B-2_05,B,France>BordeauxSuperieur>,Merlot_0.8/CabernetSauvignon_0.1/CabernetFranc_0.1,绝对皇室之超波,ABSOLU MAISON IMPERIALE,Red Wine,2009,14.00%,3,,,,,
Chateau La Tour de  Bernadon,ME-FR-2_06,ME-FR-B-2_06,B,France>BordeauxSuperieur>,Merlot_0.85/CabernetSauvignon_0.15/_,拉图－贝纳古堡,Chateau La Tour de  Bernadon,Red Wine,2012,13.00%,3,,,,,
Bad Boy,ME-FR-2_07,ME-FR-C-2_07,C,France>Bordeaux>,Merlot_0.95/CabernetFranc_0.05/_,坏男孩红葡萄酒,Bad Boy,Red Wine,2011,14.00%,2.5,,,,,
Clos la Gaffeliere  ,ME-FR-2_08,ME-FR-C-2_08,C,France>Bordeaux>AOCSaintEmilionGrandCru>,Merlot_0.8/CabernetFranc_0.2/_,嘉芙利园,Clos la Gaffeliere  ,Red Wine,2012,,,,,,,
"Chateau Clarisse, AOP Puisseguin Saint-Emilion",ME-FR-2_09,ME-FR-C-2_09,C,France>Bordeaux>SaintEmilion>,Merlot_0.9/CabernetFranc_0.1/_,克莱瑞庄园，普瑟冈，圣爱美浓,"Chateau Clarisse, AOP Puisseguin Saint-Emilion",Red Wine,2012,,,,,,,
LE NOBLE BORDEAUX AOC ROUGE 2009,MEBLD-FR-1_01,MEBLD-FR-A-1_01,A,France>Bordeaux>,Merlot_0.6/CabernetSauvignon_0.2/CabernetFranc_0.2,贵族城堡波尔多红葡萄酒2009,LE NOBLE BORDEAUX AOC ROUGE 2009,Red Wine,2009,13.00%,0.1g/l,,,,,
LEO de La Gaffeliere ,MEBLD-FR-1_02,MEBLD-FR-A-1_02,A,France>Bordeaux>AOCBordeaux>,Merlot_0.7/CabernetSauvignon_0.3/_,嘉芙利庄园波尔多干红葡萄酒,LEO de La Gaffeliere ,Red Wine,2010,13.00%,,,,,,
Marquis de Bordeaux,MEBLD-FR-1_03,MEBLD-FR-A-1_03,A,France>Bordeaux>RightBank>,Merlot_0.65/CabernetFranc_0.35/_,波尔多侯爵,Marquis de Bordeaux,Red Wine,2012,13.50%,2.1,,,,,
MALESAN AOC Bordeaux Rouge ,MEBLD-FR-1_04,MEBLD-FR-A-1_04,A,France>Bordeaux>,Merlot_0.5/CabernetSauvignon_0.5/_,马利尚波尔多红葡萄酒,MALESAN AOC Bordeaux Rouge ,Red Wine,2012,12.50%,,,,,,
CHATEAU SAINTE CROIX DES EGRONS AOC Bordeaux Rouge ,MEBLD-FR-1_05,MEBLD-FR-A-1_05,A,France>Bordeaux>,Merlot_/CabernetSauvignon_/CabernetFranc_,埃格隆十字酒庄波尔多干红葡萄酒,CHATEAU SAINTE CROIX DES EGRONS AOC Bordeaux Rouge ,Red Wine,2012,13.00%,,,,,,
La Petite Chapelle de Bordeaux,MEBLD-FR-1_06,MEBLD-FR-A-1_06,A,France>Bordeaux>AOCBordeaux>,Merlot_0.7/CabernetSauvignon_0.15/CabernetFranc_0.15,霞贝尔,La Petite Chapelle ,Red Wine,2014,,,,,,,
Les Hauts de La Gaffeliere de Bordeaux,MEBLD-FR-1_07,MEBLD-FR-A-1_07,A,France>Bordeaux>AOCBordeaux>,Merlot_0.7/CabernetSauvignon_0.2/CabernetFranc_0.1,上嘉芙利干红,Les Hauts de La Gaffeliere ,Red Wine,2012,,,,,,,
Les Hauts de La Gaffeliere 2011,MEBLD-FR-1_08,MEBLD-FR-A-1_08,A,France>Bordeaux>AOCBordeaux>,Merlot_0.6/CabernetSauvignon_0.3/CabernetFranc_0.1,,Les Hauts de La Gaffeliere ,Rose Wine,2014,,,,,,,
Chateau Gravettes-Samonac elegance,MEBLD-FR-2_01,MEBLD-FR-B-2_01,B,France>Bordeaux>CôtesdeBourg>,Merlot_0.75/CabernetSauvignon_0.25/_,沙漠纳克古堡优雅系列,Chateau Gravettes-Samonac elegance,Red Wine,2011,13.00%,,,,,,
Haut Bertinerie Elegance Rouge,MEBLD-FR-2_02,MEBLD-FR-B-2_02,B,France>Bordeaux>BlayeMound>,Merlot_0.6/CabernetSauvignon_0.3/CabernetFranc_0.1,高伯乐优雅干红,Haut Bertinerie Elegance Rouge,Red Wine,2009,14.00%,,,,,,
"COLLECTION ROYAL Ch. Robin Corbin AOC 2008
                                        Rocher",MEBLD-FR-2_03,MEBLD-FR-B-2_03,B,France>Bordeaux>MontagneStEmilion>,Merlot_0.55/CabernetSauvignon_0.3/CabernetFranc_0.15,罗泽客宾堡干红葡萄酒,"COLLECTION ROYAL Ch. Robin Corbin AOC 2008
                                        Rocher",Red Wine,2008,13.00%,1.3,,,,,
"J. Jencquel & Cie, Saint-Emilion Grand Cru",MEBLD-FR-2_04,MEBLD-FR-B-2_04,B,France>Bordeaux>SaintEmilion>,Merlot_/CabernetFranc_/CabernetSauvignonv_,捷杰希，圣爱美浓红,"J. Jencquel & Cie, Saint-Emilion Grand Cru",Red Wine,2011,13.00%,,,,,,
Chateau Anthonic,MEBLD-FR-2_05,MEBLD-FR-B-2_05,B,France>MoulisenMedoc>,Merlot_0.68/CabernetSauvignon_0.29/PetitVerdot_0.03,昂多尼克古堡干红葡萄酒,Chateau Anthonic,Red Wine,2009,14.00%,,,,,,
"CHATEAU LOUMELAT 
CUVEE J.J. LESGOURGUES",MEBLD-FR-2_06,MEBLD-FR-B-2_06,B,France>Bordeaux>CôtesdeBlaye>,Merlot_0.78/CabernetSauvignon_0.22/_,"洛美庄园特酿干红葡萄酒
","CHATEAU LOUMELAT 
CUVEE J.J. LESGOURGUES",Red Wine,2011,13.50%,,,,,,
"Cheval Noir Rouge, Saint Emilion AOC",MEBLD-FR-2_07,MEBLD-FR-B-2_07,B,France>Bordeaux>SaintEmilion>,Merlot_0.7/CabernetFranc_0.3/_,黑马红葡萄酒圣艾米利永AOC,"Cheval Noir Rouge, Saint Emilion AOC",Red Wine,2012,13.50%,>1,,,,,
Les Hauts de La Gaffeliere,MEBLD-FR-2_08,MEBLD-FR-B-2_08,B,France>Bordeaux>AOCSaintEmilion>,Merlot_0.7/CabernetFranc_0.1/CabernetSauvignon_0.2,上嘉芙利干红,Les Hauts de La Gaffeliere  ,Red Wine,2012,,,,,,,
Chateau Chapelle d'Alienor Selection Maracan,MEBLD-FR-2_09,MEBLD-FR-B-2_09,B,France>Bordeaux>AOCBordeauxSuperieur>,Merlot_0.6/CabernetFranc_0.3/CabernetSauvignon_0.1,艾诺堂,Chateau Chapelle d'Alienor Selection Maracan,Red Wine,2011,,,,,,,
La Dame d'Armens ,MEBLD-FR-3_01,MEBLD-FR-B-3_01,B,France>Bordeaux>AOCSaintEmilionGrandCru>,Merlot_0.65/CabernetFranc_0.35/_,艾眉夫人,La Dame d'Armens ,Red Wine,2012,,,,,,,
"Chateau Treytins, AOP Pomerol",MEBLD-FR-3_02,MEBLD-FR-B-3_02,B,France>Bordeaux>Pomerol>,Merlot_0.73/CabernetFranc_0.26/CabernetSauvignon_0.01,泰坦庄园红，波美侯,"Chateau Treytins, AOP Pomerol",Red Wine,2011,,,,,,,
château hanteillan ,MEBLD-FR-3_03,MEBLD-FR-C-3_03,C,France>Bordeaux>HautMedoc>,Merlot_0.5/CabernetSauvignon_0.45/PetitVerdot_0.05,海特兰古堡红葡萄酒,château hanteillan ,Red Wine,2011,13.00%,,,,,,
château D'hanteillan ,MEBLD-FR-3_04,MEBLD-FR-C-3_04,C,France>Bordeaux>HautMedoc>,Merlot_0.5/CabernetSauvignon_0.45/PetitVerdot_0.05,海特兰古堡红葡萄酒,château D'hanteillan ,Red Wine,2012,13.00%,,,,,,
château gramond ,MEBLD-FR-3_05,MEBLD-FR-C-3_05,C,France>Bordeaux>HautMedoc>,Merlot_0.68/CabernetSauvignon_0.2/PetitVerdot_0.12,双匙·格拉蒙古堡红葡萄酒,château gramond ,Red Wine,2011,13.00%,0.3,,,,,
Chateau Paradis  Casseuil,MEBLD-FR-3_06,MEBLD-FR-C-3_06,C,France>Bordeaux>Entredeuxmers>,Merlot_0.7/CabernetSauvignon_0.3/_,凯萨天堂古堡波尔多法定产区红葡萄酒,Chateau Paradis  Casseuil,Red Wine,2012,13.50%,,,,,,
Chateau Armens  ,MEBLD-FR-3_07,MEBLD-FR-C-3_07,C,France>Bordeaux>AOCSaintEmilionGrandCru>,Merlot_0.7/CabernetFranc_0.2/CabernetSauvignon_0.1,艾眉,Chateau Armens  ,Red Wine,2010,,,,,,,
"Domaine de Cigalus Rouge, IGP Pays d'Oc",MEBLD-FR-3_08,MEBLD-FR-C-3_08,C,France>LanguedocRoussillon>LanguedocRoussillon>,Merlot_0.31/Syrah_0.25/Cabernetsauvignon_0.2,席加特酒庄红葡萄酒 ,"Domaine de Cigalus Rouge, IGP Pays d'Oc",Red Wine,2012,14.50%,>1,,,,,
Terre Forti Vino Rosso,OTR-ITA-1_01,OTR-ITA-A-1_01,A,Italy>,_/_/_,泰福迪宝树红葡萄酒,Terre Forti Vino Rosso,Red Wine,,11.50%,,,,,,
Terre Forti Montepulciano d'Abruzzo,OTR-ITA-1_02,OTR-ITA-A-1_02,A,Italy>Abruzzo>,_/_/_,泰福迪银树蒙特布齐诺干红葡萄酒,Terre Forti Montepulciano d'Abruzzo,Red Wine,2013,12.00%,,,,,,
LATUNELLA REFOSCO 2012 RED,OTR-ITA-1_03,OTR-ITA-A-1_03,A,Italy>FriuliVeneziaGiulia>,REFOSCO_1/_/_,拉图尼拉莱弗斯科红葡萄酒,REFOSCO 2012 RED,Red Wine,2012,13.50%,干型,,,,,
Sassotondo Ciliegiolo,OTR-ITA-1_04,OTR-ITA-B-1_04,B,Italy>Tuscany>Maremma>,ciliegiolo_1/_/_,,Sassotondo Ciliegiolo,Red Wine,2014,13.50%,"0,2 g/l",,,,,
Franze,OTR-ITA-1_05,OTR-ITA-B-1_05,B,Italy>Tuscany>Maremma>,ciliegiolo_0.4/teroldego_0.4/sangiovese_0.1/merlot_0.1,,Franze,Red Wine,2010,14.00%,"1,3 g/l",,,,,
"Tasca d'Almerita Lamuri, ",OTR-ITA-1_06,OTR-ITA-B-1_06,B,Italy>Sicily>SiciliaIGT>,NeroD'Avola_1/_/_,"塔斯卡拉姆利红葡萄酒, 西西里IGT","Tasca d'Almerita Lamuri, ",Red Wine,2013,13.50%,2,,,,,
Magno Terra,OTR-ITA-1_07,OTR-ITA-B-1_07,B,Italy>Chieti>,montepulciano_1/_/_,玛瑙园 - 地球干红,Magno Terra,Red Wine,2013,13.50%,,,,,,
Calancia Nero d'Avola e Merlot,OTR-ITA-1_08,OTR-ITA-B-1_08,B,Italy>Sicily>,nerodAvola_/merlot_/_,公爵卡兰尼卡黑达沃拉红葡萄酒,Calancia Nero d'Avola e Merlot,Red Wine,2012,12.50%,,,,,,
COLLEZIONE FELLINI Amanero IGT 2010,OTR-ITA-1_09,OTR-ITA-B-1_09,B,Italy>Sicily>,nerodAvola_1/_/_,费里尼精选阿玛内罗干红葡萄酒,COLLEZIONE FELLINI Amanero IGT 2010,Red Wine,2010,15.00%,10.1,,,,,
"Planeta, La Segreta Rosso Di Sicilia, DOC",OTR-ITA-2_01,OTR-ITA-B-2_01,B,Italy>Sicily>,nerodAvola_0.5/melot_0.25/syrah_0.2/cabernetfranc_0.05,朴奈达酒庄，西西里 赛格丽特红,"Planeta, La Segreta Rosso Di Sicilia, DOC",Red Wine,2013,13.00%,,,,,,
LATUNELLA L'ARCIONE 2009 RED,OTR-ITA-2_02,OTR-ITA-B-2_02,B,Italy>FriuliVeneziaGiulia>,PIGNOLO_0.5/SCHIOPPETTINO_0.5/_,拉图尼拉红葡萄酒,L'ARCIONE 2009 RED,Red Wine,2009,14.50%,干型,,,,,
Likos-Aglianico Del Vulture DOC 2011,OTR-ITA-2_03,OTR-ITA-B-2_03,B,Italy>Basilicata>,aglianico_1/_/_,里奇艾格尼科红葡萄酒,Likos-Aglianico Del Vulture DOC 2011,Red Wine,2011,14.00%,干型,,,,,
TERRE RARE RISERVA,OTR-ITA-2_04,OTR-ITA-B-2_04,B,Italy>Sardinia>Sussex>,Carignan_1/_/_,泰瑞珍藏干红葡萄酒,TERRE RARE RISERVA,Red Wine,2009,13.00%,,,,,,
"Planeta, Frappato, DOC Vittoria",OTR-ITA-2_05,OTR-ITA-B-2_05,B,Italy>Sicily>,Frappato_1/_/_,朴奈达酒庄，弗莱帕托红,"Planeta, Frappato, DOC Vittoria",Red Wine,2014,,,,,,,
Passo Delle Mule,OTR-ITA-2_06,OTR-ITA-C-2_06,C,Italy>Sicily>,nerodAvola_1/_/_,公爵帕索德拉穆红葡萄酒,Passo Delle Mule,Red Wine,2012,13.50%,,,,,,
San Lorenzo,OTR-ITA-2_07,OTR-ITA-C-2_07,C,Italy>Tuscany>Maremma>,ciliegiolo_1/_/_,,San Lorenzo,Red Wine,2011,15.00%,"0,4 g/l",,,,,
Brachetto d'Acqui D.O.C.G. “Sogno Rosso”,OTR-ITA-2_10,OTR-ITA-B-2_10,B,Italy>Piedmont>,brachetto_1/_/_,索尼奥布拉凯多红葡萄酒,Brachetto d'Acqui D.O.C.G. “Sogno Rosso”,Red Wine,2014,6.00%,6.3,,,,,
Popov Winery Grand Cuvee Reserve,OTR-1_01,OTR-B-1_01,B,Macedonia>Tikvesh>,vranec_0.4/cabernetsauvignon_0.3/merlot_0.3,波波夫名品佳酿干红葡萄酒,Grand Cuvee Reserve,Red Wine,2007,13.00%,5.4,,,,,
CHATEAU PEYROS VIEILLES VIGNES,OTR-1_02,OTR-B-1_02,B,France>Madiran>,Tannat_0.8/CabernetFranc_0.2/_,百富堡老藤干红葡萄酒,CHATEAU PEYROS VIEILLES VIGNES,Red Wine,2008,13.50%,,,,,,
Santa Rita Secret Reserve Red Blend,OTR-1_03,OTR-A-1_03,A,Chile>,cabernetsauvignon_/merlot_/syrah_/camenere_/petitverdot_,桑塔丽塔‘私家珍酿红葡萄酒,Santa Rita Secret Reserve Red Blend,Red Wine,2013,13.00%,,,,,,
Casa Silva Gran Reserva Petit Verdot 2012,OTR-1_04,OTR-B-1_04,B,Chile>ColchaguaValley>ColchaguaValley>,petitverdot_1/_/_,白银庄限量版小维度干红葡萄酒 2012,Casa Silva Gran Reserva Petit Verdot 2012,Red Wine,2012,14.50%,dry,,,,,
The Winemaster's Reserve Pinotage,OTR-1_05,OTR-A-1_05,A,SouthAfrica>WesternCape>Paarl>,Pinotage_1/_/_,,The Winemaster's Reserve Pinotage,Red Wine,,,,,,,,
"Warwick, Three Cape Ladies",OTR-1_06,OTR-B-1_06,B,SouthAfrica>Stellenbosch>,Pinotage_0.4/CabernetSauvignon_0.3/Shiraz_0.3,沃悦客酒庄，三位开普敦仕女红,"Warwick, Three Cape Ladies",Red Wine,2012,13.50%,,,,,,
The Sticks & Stones,OTR-1_07,OTR-B-1_07,B,Australia>McLarenVale>,Tempranillo_/Grenache_/Souzao_,,The Sticks & Stones,,2011,13.80%,,,,,,
QUINTA DO PESSEGUEIRO,OTR-1_08,OTR-C-1_08,C,Portugal>DouroRiver>DouroRiver>,touriganacional_0.35/vinhavelha_0.32/tourigafrancesa_0.25/tintaroriz_0.08,桃源城堡干红,QUINTA DO PESSEGUEIRO,Red Wine,2012,13.50%,2,,,,,
Brown Brothers Chenin Blanc,OTW-1_01,OTW-A-1_01,A,Australia>,CheninBlanc_1/_/_,布琅兄弟梢南白葡萄酒,Chenin Blanc,White Wine,2014,11.00%,18.5,,,,,
"Moss Wood Ribbon Vale Sauvignon Blanc /Semillon,Margaret Riv",OTW-1_02,OTW-B-1_02,B,Australia>MargaretRiver>RibbonValeVineyard>,Semillon_0.62/SauvignonBlanc_0.38/_,慕丝森林缎带谷谢密雍/苏维翁白,"Moss Wood Ribbon Vale Sauvignon Blanc /Semillon,Margaret Riv",White Wine,2013,13.50%,,,,,,
Gelber Muskateller Steirische Klassik ,OTW-1_03,OTW-B-1_03,B,Austria>Südsteiermark>,GelberMuskateller_1/_/_,,Gelber Muskateller Steirische Klassik ,White Wine,2014,11.00%,3,,,,,
PUECH NOBLE BLANC COTEAUX DU LANGUEDOC  2013 750ml,OTW-1_04,OTW-B-1_04,B,France>SouthFrance>SouthFrance>,grenacheblanc_0.5/vermentino_0.35/viognier_0.15,皮埃什贵族朗格多克白葡萄酒,PUECH NOBLE BLANC COTEAUX DU LANGUEDOC  2013 750ml,White Wine,2013,13.50%,干型,,,,,
"Cuvee Classique,Muscadet Sevre et Maine, AOP",OTW-1_05,OTW-B-1_05,B,France>LoireValley>,melondebourgogne_1/_/_,传统佳酿白,"Cuvee Classique,Muscadet Sevre et Maine, AOP",White Wine,2013,12.00%,,,,,,
Dr. Wehrheim Weisser Burgunder Buntstuck (Pinot Blanc),OTW-1_06,OTW-B-1_06,B,Germany>Pfalz>,pinotblanc_1/_/_,威海姆酒庄，白比诺白,Dr. Wehrheim Weisser Burgunder Buntstuck (Pinot Blanc),White Wine,2013,12.00%,,,,,,
"Fairview Darling Chenin Blanc, Paarl (SC)",OTW-1_07,OTW-A-1_07,A,SouthAfrica>Paarl>,Cheninblanc_1/_/_,"锦绣庄园白诗南, 帕尔(SC)","Fairview Darling Chenin Blanc, Paarl (SC)",White Wine,2014,13.50%,1.3 g/l,,,,,
1685 Chardonnay Pinot Noir,OTW-1_08,OTW-B-1_08,B,SouthAfrica>CoastalRegion>,Chardonnay_0.6/PinotNoir_0.4/_,特级窖选莎当妮黑皮诺白,1685 Chardonnay Pinot Noir,White Wine,2014,13.00%,3.9,,,,,
DOMINE DRY WHITE WINE 2012,OTW-1_09,OTW-B-1_09,B,Spain>RUEDA>,verdejo_0.95/sauvignonblanc_0.05/_,多米尼卢埃达干白葡萄酒,DOMINE DRY WHITE WINE 2012,White Wine,2012,13.00%,,,,,,
DON PASCUAL Rueda DO 2010 ,OTW-1_10,OTW-B-1_10,B,Spain>Rueda>,verdejo_1/_/_,唐-帕斯卡 拉斯阿门多斯干白葡萄酒,DON PASCUAL Rueda DO 2010 ,White Wine,2010/2013,12.50%,2,,,,,
Vionta Albarino,OTW-1_11,OTW-B-1_11,B,Spain>RiasBaixas>,Albarino_1/_/_,维恩达庄园干白葡萄酒,Vionta Albarino,White Wine,2013,12.80%,,,,,,
ROBERT GILLIARD LES MURETTES AOC 2013,OTW-1_12,OTW-B-1_12,B,Switzerland>Valais>Sion>,chasselas_1/_/_,罗伯特-吉尔 勒斯慕特干白葡萄酒,ROBERT GILLIARD LES MURETTES AOC 2013,White Wine,2013,12.50%,3.9,,,,,
LATUNELLA RJGIALLA 2013 WHITE,OTW-ITA-1_01,OTW-ITA-A-1_01,A,Italy>FriuliVeneziaGiulia>,ribollagialla_1/_/_,拉图尼拉丽波拉白葡萄酒,RJGIALLA 2013 WHITE,White Wine,2013,13.00%,干型,,,,,
PAPUNI Inzolia Chardonnay 2013,OTW-ITA-1_02,OTW-ITA-A-1_02,A,Italy>Sicily>,inzolia_0.8/chardonnay_0.2/_,帕普妮霞多丽干白葡萄酒,PAPUNI Inzolia Chardonnay 2013,White Wine,2013,13.00%,1.68,,,,,
MEZZACORONA Pinot Grigio,OTW-ITA-1_03,OTW-ITA-A-1_03,A,Italy>TrentinoDOC>,PinotGrigio_1/_/_,梅佐考罗那-灰品乐干白葡萄酒,MEZZACORONA Pinot Grigio,White Wine,2014,13.00%,,,,,,
"LiFe Pinot Grigio, ",OTW-ITA-1_04,OTW-ITA-B-1_04,B,Italy>DelleVenezieIGT>,PinotGrigio_1/_/_,"丽斐生活灰皮诺, 威尼西亚IGT","LiFe Pinot Grigio, ",White Wine,2013,13.00%,,,,,,
Soave DOC Sereole,OTW-ITA-1_05,OTW-ITA-B-1_05,B,Italy>MonteforteDAlpone>SereoleSoaveClassico>,Garganega_1/_/_,希蕾欧利索艾维白葡萄酒,Soave DOC Sereole,White Wine,2013,13.00%,,,,,,
MANZONI BIANCO IGT MARCA TREVIGIANA,OTW-ITA-1_06,OTW-ITA-B-1_06,B,Italy>Veneto>Treviso>,manzonibianco_1/_/_,加斯帕瑞尼曼佐尼干白葡萄酒,MANZONI BIANCO IGT MARCA TREVIGIANA,White Wine,2012,13.50%,,,,,,
Terre Forti Trebbiano Chardonnay Rubicone,OTW-ITA-1_07,OTW-ITA-B-1_07,B,Italy>,trebbiano_/chardonnay_/rubicone_,泰福迪银树特比安诺霞多丽白葡萄酒,Terre Forti Trebbiano Chardonnay Rubicone,White Wine,2014,12.00%,,,,,,
"Tommasi, ""Le Rosse"" Pinot Grigio, IGT",OTW-ITA-1_08,OTW-ITA-B-1_08,B,Italy>Veneto>,PinotGrigio_1/_/_,托马斯酒庄，罗斯庄园灰比诺白,"Tommasi, ""Le Rosse"" Pinot Grigio, IGT",White Wine,2013,12.00%,,,,,,
IL POLLENZA ANGERA,OTW-ITA-1_09,OTW-ITA-B-1_09,B,Italy>MARCHE>,marceratino_1/_/_,安洁拉干白葡萄酒,IL POLLENZA ANGERA,White Wine,2011,13.00%,,,,,,
"Tasca d'Almerita Leone, Sicilia IGT",OTW-ITA-1_10,OTW-ITA-B-1_10,B,Italy>Sicily>SiciliaIGT>,Catarratto_0.47/PinotBianco_0.22/Sauvignon_0.2,"塔斯卡里昂白葡萄酒, 西西里IGT","Tasca d'Almerita Leone, Sicilia IGT",White Wine,2012,13.00%,4.40 ,,,,,
Recioto di Soave DOCG,OTW-ITA-1_11,OTW-ITA-B-1_11,B,Italy>Veneto>Soave>,Garganega_1/_/_,,Recioto di Soave DOCG,White Wine,2012,12.00%,90g/l,,,,,
Giribaldi Dolcetto D'Alba,PIED-OTH-1_01,PIED-OTH-A-1_01,A,Italy>Piedmont>,Dolcetto_1/_/_,吉利巴蒂酒园多赛托达尔巴红,Giribaldi Dolcetto D'Alba,Red Wine,2012,12.50%,0.3,,,,,
Dolcetto d'Alba Bussia,PIED-OTH-1_02,PIED-OTH-B-1_02,B,Italy>Piedmont>,dolcetto_1/_/_,多姿桃-达尔巴葡萄酒,Dolcetto d'Alba Bussia,Red Wine,2013,13.00%,,,,,,
Carla Chiona Dogliani Chioneo,PIED-OTH-1_03,PIED-OTH-B-1_03,B,Italy>Piedmont>,dolcetto_1/_/_,"奇埃罗奇埃尼奥多姿桃红葡萄酒
",Carla Chiona Dogliani Chioneo,Red Wine,2011,14.00%,,,,,,
Braida Barbera Del Monferrato La Monella,PIED-OTH-1_04,PIED-OTH-B-1_04,B,Italy>Piedmont>,barbera_1/_/_,百来达小淘气微泡红葡萄酒,Braida Barbera Del Monferrato La Monella,Red Wine,2012,14.50%,,,,,,
Giacomo Bologna Braida Il Baciale Monferrato Rosso,PIED-OTH-1_05,PIED-OTH-B-1_05,B,Italy>Piedmont>,barbera_0.6/pinotnoir_0.1/merlot_0.1/cabernetsauvignon_0.1,百莱达酒庄媒人葡萄酒,Giacomo Bologna Braida Il Baciale Monferrato Rosso,Red Wine,2010,14.50%,,,,,,
Carla Chiona Langhe Rosso Berenice,PIED-OTH-1_06,PIED-OTH-C-1_06,C,Italy>PiedmontItaly>Piedmont>,barbera_1/_/_,奇埃罗贝仑奈西巴贝拉红葡萄酒,Carla Chiona Langhe Rosso Berenice,Red Wine,2009,14.50%,,,,,,
Braida Barbera D'Asti Montebruna,PIED-OTH-1_07,PIED-OTH-C-1_07,C,Italy>Piedmont>,barbera_1/_/_,百来达蒙特布鲁娜巴贝拉红葡萄酒,Braida Barbera D'Asti Montebruna,Red Wine,2010,14.50%,,,,,,
BARBARESCO,PIED-NB-1_01,PIED-NB-B-1_01,B,Italy>Piedmont>BarbarescoItaly>Piedmont>,Nebbiolo_1/_/_,巴巴瑞斯克干红葡萄酒,BARBARESCO,Red Wine,2009,14.00%,,,,,,
